,uri,type,title,dates
530,/agents/RxwLjAR5xNmkfDtCoL5ktK,agent,Niels Westergard-Nielsen,
531,/agents/fgVPf4HQMqvMwR6Fv7D7Zo,agent,Cathie Jo Martin,
532,/agents/HnHpAJzaqB7wJynGrBpgyB,agent,Victoria Hattam,
533,/agents/DNE59XAtkCPa4Qo3qdF6tQ,agent,Laura Dresser,
534,/agents/4WC3be3LYwwuDshNAMvajy,agent,Peter Hakim,
535,/agents/KFchUjxxnsz7kVP2Jf8ZQt,agent,Dmitry Gershenson,
536,/agents/jNeBhcCQgJc2PCy8zC4yRm,agent,Lawrence Bobo,
537,/agents/efQSrTEU6CUBPQBgRkWdaP,agent,Bernard Berelson,"[{'expression': '1912-1979', 'begin': '1912', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
538,/agents/kSDagvy5zxtF59WemqiWt5,agent,Chika A. Iritani,
539,/agents/ArkdwWYi6ddAz5v6Y9VjXv,agent,Daniel Beunza,
540,/agents/MpLZjZv5GBCULpu2xqBjQN,agent,Horace M. Albright,"[{'expression': '1890-1987', 'begin': '1890', 'end': '1987', 'label': 'existence', 'type': 'range'}]"
541,/agents/TsNkzbfHk5sTuZyWagmtPG,agent,Katharine McKee,
542,/agents/gTs4ZXHGysJ38dPViLFn6G,agent,Thomas F. McCarthy,
543,/agents/8E2RKieRPxXT7bffMFXApX,agent,Richard Tolman,
544,/agents/Cz6mDgUiXht78aKaGMmSam,agent,Joy Carol,"[{'expression': '1938', 'begin': '1938', 'end': '1938', 'label': 'existence', 'type': 'single'}]"
545,/agents/bu4omh2ZguM9LsoAz9AmsA,agent,Edward J. Clay,
546,/agents/Rb3WedC6iwxnkp3UjXgYWT,agent,Marilyn Craigie,
547,/agents/Xmd3gzqUMjsyNiwvPdRCMK,agent,Betty P. Skolnick,
548,/agents/SiNc8VWzLsL5EPmtTjSo8q,agent,Susan V. (Susan Vail) Berresford,"[{'expression': '1943', 'begin': '1943', 'end': '1943', 'label': 'existence', 'type': 'single'}]"
549,/agents/WBmZnUu2AxXSqwja38RRA7,agent,William C. Pendleton,
550,/agents/k7dnx9q7Dkxy85ktm5LULt,agent,John C. Bugher,"[{'expression': '1901-1970', 'begin': '1901', 'end': '1970', 'label': 'existence', 'type': 'range'}]"
551,/agents/kfmbWrViAQYSJV467SF9K7,agent,Marion Rockefeller Weber,
552,/agents/75PW2srYPXS5JsscnWkRKB,agent,Fred Niblo,
553,/agents/c5qcGqTgJAG2awgrHK4sZ5,agent,Peter Gottschalk,
554,/agents/8LLHPuBX4oxYwpboqh7S2Q,agent,T. Mitchell (Theophil Mitchell) Prudden,"[{'expression': '1849-1924', 'begin': '1849', 'end': '1924', 'label': 'existence', 'type': 'range'}]"
555,/agents/kPZXPCZgPnYVhf7Ab8dgJY,agent,Michael Jones-Correa,
556,/agents/UiNAaajP6pjqf5Ko6zabgi,agent,Walter Cronkite,
557,/agents/jVzQZyvEQLUjRui2K5QAhk,agent,Raymond A. LaMontagne,
558,/agents/gGPwoxJRcx5gpvnW2BdpzA,agent,Lucy Truman Aldrich,
559,/agents/e2RZjxZbqHD2JaeJggEkxU,agent,George J. Borjas,
560,/agents/m7HhamnxGPyuMWqQZzVUKJ,agent,Alice Boardman Smuts,
561,/agents/mesfe8jaYViKoRo98aRFUK,agent,Wesley S. Edwards,
562,/agents/LYLUbhTDdBNKW9szxXSsYH,agent,J. Jeff McConnell,
563,/agents/2n9F8ZgeQTzcZ4U2omagaz,agent,Ann Shola Orloff,
564,/agents/PNQSaRih6vHSV7bdp9bYZz,agent,Saskia Sassen,
565,/agents/Ez3T6B9a75jpXBQ423vNah,agent,Sarah Elizabeth Stillman Rockefeller,
566,/agents/jLDRTFytneoCYndVxNcmdK,agent,Charles R. (Charles Randall) Bailey,"[{'expression': '1938', 'begin': '1938', 'end': '1938', 'label': 'existence', 'type': 'single'}]"
567,/agents/LaZhjm59gNASQ3LcxeenMp,agent,Maureen Wimmer,
568,/agents/NN2UmNkqXnSYi9Pf9Ze9Ee,agent,Douglas Holtz-Eakin,
569,/agents/nAViHeMXCx4sEXN57GoF8u,agent,Barry Sopher,
570,/agents/FKCXNeQe67sggaQcME8fFe,agent,Norman Lloyd,"[{'expression': '1909-1980', 'begin': '1909', 'end': '1980', 'label': 'existence', 'type': 'range'}]"
571,/agents/DaSXDjKeARDGrEVzMZLdW2,agent,Randy Albelda,
572,/agents/JCeMKUL8WANQVU7M6UPCoo,agent,John A. Quinn,
573,/agents/NSJrLSvu89rcuZURYLgGVz,agent,Michele Heisler,
574,/agents/CYXmgUSULs92z5bs4Fcq7a,agent,Francis X. (Francis Xavier) Sutton,
575,/agents/jX7mqWAFg2UqDsXJMFANuY,agent,Carl Anthony,
576,/agents/PQi54eXUsdCPqnQQng4bqc,agent,Thaddeus F. Walkowicz,
577,/agents/MwP9f4PtjGmAZF754wS4pH,agent,Hugh Morrow,
578,/agents/eVRy7cQctfm98akFgQRJrv,agent,Carolyn Burr,
579,/agents/mn465WuD8onp6m2J2VSnMx,agent,Christopher Federico,
580,/agents/dRWizsRU6ek8qaL8FoSBGZ,agent,Sylvia Warren,
581,/agents/Ht9S6TKTBUbyrrqNRpwiyo,agent,Martha Marquardt,
582,/agents/nWXaUuUhP7sKHSM6mkgwPV,agent,Frances Anner,
583,/agents/GpEAG28QXH9re8WwBqv6NX,agent,Arthur M. Silverstein,
584,/agents/2SXzE5jTBxQi8yrGPqutXG,agent,Datus C. Smith,
585,/agents/iNVPNvgR46zho5TBMAVftY,agent,Peter S. Cleaves,
586,/agents/RmbE8GzLfxhNedmAKymF7p,agent,Margaret Levi,
587,/agents/g5qxMTfi4fhbDAjVC8t6ba,agent,Lawrence F.  Katz,
588,/agents/mQa8znuFmTuqKgU2wDV3Ev,agent,"Teper, Shirley",
589,/agents/R8EC3WzHYeewVsXSYdhf8b,agent,Charlotte T. Marshall,
590,/agents/aH5gdtT6w7WKPcJg75Q9af,agent,Richard Dana,
591,/agents/fTAwMaxnXbUHkvC6G8HJAc,agent,Paul Richard Lemma,
592,/agents/eisHVysUeoD25Eig4UTWjz,agent,Max Mason,"[{'expression': '1877-1961', 'begin': '1877', 'end': '1961', 'label': 'existence', 'type': 'range'}]"
593,/agents/XCxek9GTLs6Shds2EMDhrS,agent,Janet C. Gornick,
594,/agents/nUKy3SLch4RijJK3iMS6sw,agent,Arthur D. Trottenberg,"[{'expression': '1917-2003', 'begin': '1917', 'end': '2003', 'label': 'existence', 'type': 'range'}]"
595,/agents/mhV5x7GR6y3HuW8kRTfpoE,agent,Ayo Roach,
596,/agents/AVPAFw5jQaEqtyffoXPKAt,agent,Andrew J. Cherlin,
597,/agents/HJDDRnxuhTQ8duMAgkXqDi,agent,Nelson W. (Nelson Wilmarth) Aldrich,"[{'expression': '1841-1915', 'begin': '1841', 'end': '1915', 'label': 'existence', 'type': 'range'}]"
598,/agents/cPSDw94f74keKxG3FLpsjm,agent,Robert Weathers,
599,/agents/4hAGTZGi3nAzPiYwLghTEh,agent,Francine D. Blau,
600,/agents/7r23r8dvWTDRYh8hHTGayi,agent,Linda Gordon,
601,/agents/F5kLjRXSTG2PtyMdMbbz7X,agent,Sijin Su,
602,/agents/3B8t7YEPpDBbofqGx5JGYz,agent,David Stark,
603,/agents/NCrLbC3aeRTdhso37br6mC,agent,Herschel Grossman,
604,/agents/RtgSCWk82caPLtv66SXUjP,agent,Linda Fingerson,
605,/agents/NAMCNzAc6pXhgN4JKzru5o,agent,Ann Mortimer,
606,/agents/ZnUzFkGsjiQ473Wjnh4NMb,agent,Thomas B. (Thomas Baird) Appleget,"[{'expression': '1893-1983', 'begin': '1893', 'end': '1983', 'label': 'existence', 'type': 'range'}]"
607,/agents/7T8mXEF7NPJY8nZnmq9czr,agent,Greer Williams,
608,/agents/KUYFQUjwbmGcjC3NYNK9XV,agent,Linda Atkinson,
609,/agents/csJeewyHU7pjR29ZDCBFmt,agent,Gerald R. Ford,"[{'expression': '1913-2006', 'begin': '1913', 'end': '2006', 'label': 'existence', 'type': 'range'}]"
610,/agents/h6sAXvHwrkqTYStWigenb6,agent,Laurice Wassef,
611,/agents/MFbfXzqXnhZgARaZtsD2xA,agent,Elizabeth Kert,
612,/agents/WuzGcWPB6yd5LazmgCd6FV,agent,Franklin A. Thomas,
613,/agents/dPuKbKNQGHHe9KApB9KokW,agent,Arthur Barrett Miller,
614,/agents/F4z5AEJFd6xM4NLM7Adpdi,agent,Selskar M. Gunn,"[{'expression': '1888-1944', 'begin': '1888', 'end': '1944', 'label': 'existence', 'type': 'range'}]"
615,/agents/AqyQwDL5yw5XqBZ5pmbHN8,agent,Charles Tilly,
616,/agents/MSiBjZHYFCWUaEK6cXwxJt,agent,Leonard S. Spector,
617,/agents/MmEWfzbYYo8mPzBPbnPT2i,agent,Carol B. Furness,
618,/agents/4HkNJeeux8hVCAjxtNtoZ7,agent,Courtney Nelson,
619,/agents/awmP6S2Xd9x8ZZWKjeZgS6,agent,Sanford M. Jaffe,
620,/agents/6TMN4QUoMKRFsmVVBtydtg,agent,Aki Bowers,
621,/agents/Qf87DP9EPAwtzBQMFF9Rzb,agent,George E. Miller,
622,/agents/2Js8eZNfgNJDwVasE6h4mz,agent,Mariam Chamberlain,
623,/agents/GPpFrx9SFW6MKqYBPsUgNN,agent,Samuel C. Silverstein,
624,/agents/L5yr5gxjzGnE4cGE8jh3Wr,agent,Thomas E. Cooney,
625,/agents/SU3xqCrYGZWbFkyUaPw3d3,agent,Mary Clare Lennon,
626,/agents/6msYCLE5VYYZ2nozFaVPHZ,agent,George Loewenstein,
627,/agents/QvP8sfMXB92kxSKRT5Hxv4,agent,Gary Sick,"[{'expression': '1935', 'begin': '1935', 'end': '1935', 'label': 'existence', 'type': 'single'}]"
628,/agents/LqJW9rJt63DWVZ4mFAAfQF,agent,Arline T. Geronimus,
629,/agents/mau3nyjV3pqRSJASLBSnZp,agent,Ruth D. Carter,
630,/agents/n54UKCZrcAUisneojgbTj4,agent,Mary Markle,
631,/agents/jvUfZoQQ2JJr5Rj7mhCr7g,agent,Stephen Nunez,
632,/agents/gbH6KkypAWzypFTQWkp7Dm,agent,Minseong Kim,
633,/agents/2zM2g4zs465bzHi5vt7qUY,agent,W. Bentley MacLeod,
634,/agents/dQJSmd3PAmwXMPnndScTWj,agent,Rachel E Kranton,
635,/agents/LPSCKJz6EsfXUxNnwn4TSE,agent,Jeanne Kostich,
636,/agents/d2Cn3iNJem6V3MK73dXzxe,agent,Mary Elizabeth Tennant,"[{'expression': '1894-1986', 'begin': '1894', 'end': '1986', 'label': 'existence', 'type': 'range'}]"
637,/agents/hVyHxyc45NcNkJXpuEPp9E,agent,Virginia Arnold,"[{'expression': '1907-1990', 'begin': '1907', 'end': '1990', 'label': 'existence', 'type': 'range'}]"
638,/agents/drGZVMHJB5P4dcKZStsqrh,agent,Timothy Rice,
639,/agents/7hvv56hMME9q9rHckwMdRZ,agent,Gordon Gray,
640,/agents/67vcYy6zjyi6fr3qJnaQLw,agent,Reginald M. Archibald,
641,/agents/P9CjjnUeFBCZQXMAeLCoEB,agent,Marie Curie,"[{'expression': '1867-1934', 'begin': '1867', 'end': '1934', 'label': 'existence', 'type': 'range'}]"
642,/agents/c3eSpSFBSLyJ8MEV2yUmEe,agent,Lovell S. Jarvis,
643,/agents/KdKrfk23QJMjjCt4vGdQP2,agent,Michael Hout,
644,/agents/2zwYqG7BWquZqwH2B9tabF,agent,Karen Davis,
645,/agents/8R9RFjweCFh4C8Jj7MdM6t,agent,Fernando Nottebohm,
646,/agents/7twuTgSrKGNDDF6t9zXdDR,agent,Harry W. Albright,
647,/agents/Jzoaf7CPQ5optu7yaMzDBb,agent,Reed Hertford,
648,/agents/5LNU7qfffrr9q6jsjrNJs5,agent,Mitchell Sviridoff,
649,/agents/UTxcSsTXPA52oJjGh4WudQ,agent,Ronald Heiner,
650,/agents/NUBHRsVT5HpyDyB7qFkjRJ,agent,Bruce P. Dohrenwend,
651,/agents/a5kxmBmdiatYB57iWxRPnh,agent,McGeorge Bundy,"[{'expression': '1919-1996', 'begin': '1919', 'end': '1996', 'label': 'existence', 'type': 'range'}]"
652,/agents/26TnqBUqDg8dUbF5hNTsnv,agent,Henry M. Levin,
653,/agents/cX7GQwrwNR9xbX7pTiYM9q,agent,Irwin Gellman,
654,/agents/Y3A3vBF29JE3tytADk6xuK,agent,Melvin L. Oliver,
655,/agents/Cf9jds2iKttww74D5K5NPQ,agent,George A Akerlof,
656,/agents/XMjZMtPgodYrRzv9k3sT5j,agent,Juan Mendoza,
657,/agents/AzWHEWsTbQQPBy8MhKLGZt,agent,Howard Rosenthal,
658,/agents/mNoxwhnZDABtQt3tmWLErz,agent,Marianne D. Inghilterra,
659,/agents/Jp6F73z9CRahhK6jxpnXSp,agent,Claudia Keenan,
660,/agents/JftUy4P2ZefsY2JmrHi3u6,agent,Eldar Shafir,
661,/agents/C8Yn9hho6XmieEBCkA8Khm,agent,Karen L McGuinness,
662,/agents/Np7ZppjH83SJj9N9vu6b3x,agent,Joseph E. Black,"[{'expression': '1921-2007', 'begin': '1921', 'end': '2007', 'label': 'existence', 'type': 'range'}]"
663,/agents/6LYtatVJUamKeKQXazFmY3,agent,Mildred E. Warner,
664,/agents/JXDDCMBECzBbBZehhMnLWy,agent,Jonathan Trumbull Howe,
665,/agents/R6nFgewZVjfTnnTGwwt3Pf,agent,Mary Brown Bullock,
666,/agents/inpBKVE5e3GtZVKi2Smk5K,agent,David Jr. Rockefeller,
667,/agents/RXskFTx59MYRGtPQhPPHki,agent,Scott B. Halstead,
668,/agents/8RDqFHg9gV6h78TmE6YjRe,agent,Herbert Hoover,"[{'expression': '1874-1964', 'begin': '1874', 'end': '1964', 'label': 'existence', 'type': 'range'}]"
669,/agents/XpRyGas5hDmAPAq7hHkLK9,agent,John H. Dickason,
670,/agents/ACNphhyHZQ3oXU7bCSbayU,agent,Richard R. Fagen,
671,/agents/ndxpFvWjPKvCZHxiQofHwu,agent,Nancy Foner,"[{'expression': '1945-', 'begin': '1945', 'end': '1945', 'label': 'existence', 'type': 'single'}]"
672,/agents/fnnxKeJNeZdeX3kHrk9DxH,agent,Sidney Jones,"[{'expression': '1952', 'begin': '1952', 'end': '1952', 'label': 'existence', 'type': 'single'}]"
673,/agents/Z45U2WEZxtBWyNkEz44h6v,agent,Lawrence W. Pierce,
674,/agents/n3UZCU28hyigJ8dyWnMzzT,agent,Sharon Zukin,
675,/agents/WmDUPPDwbCmpzi8KF8dbDJ,agent,Russell Hardin,
676,/agents/mDSBYa8txLeWb7uSgsFVXD,agent,Roger G. Kennedy,
677,/agents/buvQVo8PtErjZtGZ57Tjo2,agent,Emil C. Gotschlich,
678,/agents/FkGTsEfYrwQ8D8ttKCdydT,agent,Diana Bermudez,
679,/agents/VQQaNDNyRBh6ivB3RxMu2h,agent,Robert MacCrate,
680,/agents/o54rqd9Wfx69TogtyZTLfC,agent,Martin J. Osborne,
681,/agents/NYGR3BqWT4rrjAFkoZVjn5,agent,Kyeyoung Park,
682,/agents/dJzgk3i8NjDdbKCpESuJ7S,agent,Erik Voeten,
683,/agents/P8tLEe24y5ojtQEgPW3DCk,agent,Edward Ahrens,
684,/agents/J9BDcRRVfkUrEDcfGCfLSW,agent,Nancy Boggs,
685,/agents/VcwzD67ms7k73pHRtvEZGP,agent,Timothy W. Guinnane,
686,/agents/d7t7Ut8TsZj75ZR9DJH5Uz,agent,Peter Diamond,
687,/agents/7NEqBAoi4aMEXf7tgSiAxw,agent,Norman E. (Norman Ernest) Borlaug,"[{'expression': '1914-2009', 'begin': '1914', 'end': '2009', 'label': 'existence', 'type': 'range'}]"
688,/agents/W84SyQ4JgZmtopivp8oE4V,agent,William P. Gormbley,
689,/agents/H4f7Q7XkfUdSADDJrTNRKs,agent,Byron Good,
690,/agents/3cdPUgDeQT5xz9rSeeJLhn,agent,Harry L. Miller,"[{'expression': '1920-', 'begin': '1920', 'end': '1920', 'label': 'existence', 'type': 'single'}]"
691,/agents/GpMZyfryiSjqTuzPZSSYGt,agent,James Gamble Rogers,
692,/agents/PxocLaL4HrBaoMnPkbojCF,agent,Cynthia  Sanborn,
693,/agents/M34G8BtxVFGd7DymGZ3VGv,agent,Theodore I. Malinin,"[{'expression': '1933-', 'begin': '1933', 'end': '1933', 'label': 'existence', 'type': 'single'}]"
694,/agents/KfdC8yJcbdmQeyDrgoZvSN,agent,Herbert Passin,
695,/agents/LecNZaYrrhxjBXKS5CWv47,agent,Amy Fitch,
696,/agents/GNkTor3s4Q5zkMcD2XrFEe,agent,Robert C. Lieberman,"[{'expression': '1964-', 'begin': '1964', 'end': '1964', 'label': 'existence', 'type': 'single'}]"
697,/agents/jP7C5ruuFydcYnkJJvnkDr,agent,Louise Boyer,
698,/agents/cvSuMwbJBsEXaq7GcGYFV6,agent,Herbert J. Gans,
699,/agents/XFBs4qiVRrJeoKVMJYtBkD,agent,Carl TenBroeck,
700,/agents/Fx828aWqBjRd6boPvAGWj9,agent,Robert A. (Robert Anthony) Mayer,
701,/agents/htKT4XWaW3rfnG2vDi4Adj,agent,Elinor G. Barber,
702,/agents/ShFdvMaZ6bWkfL6d68Gpif,agent,Michael Seltzer,"[{'expression': '1947', 'begin': '1947', 'end': '1947', 'label': 'existence', 'type': 'single'}]"
703,/agents/5T7rAtfBy7BAFa23KRxK9V,agent,Paul Rudd,
704,/agents/SVE7z57Ykg6QKfECkpgwDr,agent,Bryan Roberts,
705,/agents/6mQ7qoDNq457h8B55uSi2d,agent,Mary-Jo DelVecchio Good,
706,/agents/YKPXiGTjyZ6z5NFJ96LTrt,agent,Deborah F. Minehart,
707,/agents/jeewUWWhxvEjxSVFxWdG8z,agent,Robert H. (Robert Hazard) Edwards,"[{'expression': '1935', 'begin': '1935', 'end': '1935', 'label': 'existence', 'type': 'single'}]"
708,/agents/BFRvxWxXRioQpKaCU3zAVq,agent,Richard Amper,
709,/agents/gaPNvS6N6SFGRHwAwpdKsf,agent,D. Martin (David Martin) Carter,
710,/agents/QabeWZUmuojsJsTSyTPLr9,agent,Ariel Rubinstein,
711,/agents/RCJC3U5yZWegUdZLwt9ixU,agent,John B. Trevor,
712,/agents/TYXSroXJSWm8u32QQKcJro,agent,Gustave Erhart Carlson,
713,/agents/JBu26JWtHXX8WfZTgEjsqA,agent,Robert F. (Robert Flint) Chandler,"[{'expression': '1907-1999', 'begin': '1907', 'end': '1999', 'label': 'existence', 'type': 'range'}]"
714,/agents/TbKUxMcXHwSot3WfC2qYRs,agent,Suzanne Sato,
715,/agents/Js5vP9LY6XvG5PQ75thkzU,agent,Simon Hug,
716,/agents/YCSF5Sb5uZNwzFjrxBas5m,agent,Linn F. C. Cary,
717,/agents/eKoYCBcRDZ9auaMVhEtEnZ,agent,W. Todd Miller,
718,/agents/4YcGjNGvNRNB5n97BsbUsA,agent,Amos Tversky,
719,/agents/o2M8sdozAHYhgqyyWxi8Ap,agent,Gunter Blobel,
720,/agents/Qupknx9RceRQWCyFeU7TsW,agent,Herbert Dudley Hale,"[{'expression': '1866-1908', 'begin': '1866', 'end': '1908', 'label': 'existence', 'type': 'range'}]"
721,/agents/T2Mcus3RzEV28DQQbc94Hf,agent,Roger C. Elliot,
722,/agents/hhepUyR6zRnQsqAYKq9FeY,agent,William Henry Welch,"[{'expression': '1850-1934', 'begin': '1850', 'end': '1934', 'label': 'existence', 'type': 'range'}]"
723,/agents/4bepn5vgGKTvwhwzogHqiq,agent,Richard Bing,
724,/agents/aHunxJe7iR5dKvyehJWCXn,agent,Jonas Salk,"[{'expression': '1914-1995', 'begin': '1914', 'end': '1995', 'label': 'existence', 'type': 'range'}]"
725,/agents/j4N75RnTySJPYuBaMjDWrp,agent,Jacob K. (Jacob Koppel) Javits,"[{'expression': '1904-1986', 'begin': '1904', 'end': '1986', 'label': 'existence', 'type': 'range'}]"
726,/agents/WpPTjsEMGHB8EoDd93dGCa,agent,Waldo R. Flinn,
727,/agents/BzqWy2xjhXK7kSSqFdVfjD,agent,James B. Rule,"[{'expression': '1943-', 'begin': '1943', 'end': '1943', 'label': 'existence', 'type': 'single'}]"
728,/agents/Pe5hL7E82SYw8V8QJvYXv8,agent,Dennis M. Stark,
729,/agents/J7Zy4aeWnTo9xMu8bQ9oe5,agent,James Quigg Newton,"[{'expression': '1911-2003', 'begin': '1911', 'end': '2003', 'label': 'existence', 'type': 'range'}]"
730,/agents/Zh6PQimgvAVrfbZKxGXceP,agent,Hillary Rodham Clinton,
731,/agents/LR5aNoRD5Mr28vA5sZLf84,agent,Michael B. Katz,
732,/agents/HhWr3a2Tu6JKpwfKRWrdZ3,agent,Timothy J. Bork,
733,/agents/2AzRgZX7DFsY4D3SCPYuu3,agent,Sarah Rosenfield,
734,/agents/Wt28Q94sWyR6saZLHXz2Ts,agent,Ivy L. (Ivy Ledbetter) Lee,"[{'expression': '1877-1934', 'begin': '1877', 'end': '1934', 'label': 'existence', 'type': 'range'}]"
735,/agents/fSzojuUwu5UyVv5JSav3KA,agent,Nina M. Gadmer,
736,/agents/6L43eL4PkuFrxEW48ZAzJa,agent,Peter Ruof,
737,/agents/9unNuTCEYaWLXnaz4X5WsK,agent,Sandra  Tinkham,
738,/agents/gLeDVADT58mS6GXUoRSKjd,agent,Bo Rothstein,
739,/agents/ihEMeTyXKjyeE2ERS3v9Fd,agent,Robert McManus,
740,/agents/dsEZDrVNe3eHLFY4q5TPWw,agent,Cleon Oliphant Swayzee,"[{'expression': '1903-1990', 'begin': '1903', 'end': '1990', 'label': 'existence', 'type': 'range'}]"
741,/agents/2YdzrXctZfZWgdxhwugSkJ,agent,Patricia Linden,
742,/agents/HKpoWNXdAhMYQYrE8Ajhop,agent,Gordon Conway,
743,/agents/NZ89E6YWsXJ7eZKLAREVea,agent,Harvey S. Rosen,
744,/agents/dW92BL62K9zg6xqmwmUfKV,agent,Reuben Frodin,
745,/agents/P6EZ7hfZiMxUZjJ2qKZD3i,agent,George Tsebelis,
746,/agents/5TG8Q5MC5yTep7oL5qf4Y4,agent,Robert Brown,
747,/agents/cFwGCf3Kpr36pGi2RCKrT7,agent,Katherine Newman,
748,/agents/HiPQaBqiKXeg44r5U2ZKPu,agent,Marion Coolen,
749,/agents/2ytxxxurQNeXQH8dMZpSyF,agent,Caroline Rupp,
750,/agents/26TnqBUqDg8dUbF5hNTsnv,agent,Henry M. Levin,
751,/agents/cX7GQwrwNR9xbX7pTiYM9q,agent,Irwin Gellman,
752,/agents/Y3A3vBF29JE3tytADk6xuK,agent,Melvin L. Oliver,
753,/agents/Cf9jds2iKttww74D5K5NPQ,agent,George A Akerlof,
754,/agents/XMjZMtPgodYrRzv9k3sT5j,agent,Juan Mendoza,
755,/agents/AzWHEWsTbQQPBy8MhKLGZt,agent,Howard Rosenthal,
756,/agents/mNoxwhnZDABtQt3tmWLErz,agent,Marianne D. Inghilterra,
757,/agents/Jp6F73z9CRahhK6jxpnXSp,agent,Claudia Keenan,
758,/agents/JftUy4P2ZefsY2JmrHi3u6,agent,Eldar Shafir,
759,/agents/C8Yn9hho6XmieEBCkA8Khm,agent,Karen L McGuinness,
760,/agents/Np7ZppjH83SJj9N9vu6b3x,agent,Joseph E. Black,"[{'expression': '1921-2007', 'begin': '1921', 'end': '2007', 'label': 'existence', 'type': 'range'}]"
761,/agents/6LYtatVJUamKeKQXazFmY3,agent,Mildred E. Warner,
762,/agents/JXDDCMBECzBbBZehhMnLWy,agent,Jonathan Trumbull Howe,
763,/agents/R6nFgewZVjfTnnTGwwt3Pf,agent,Mary Brown Bullock,
764,/agents/inpBKVE5e3GtZVKi2Smk5K,agent,David Jr. Rockefeller,
765,/agents/RXskFTx59MYRGtPQhPPHki,agent,Scott B. Halstead,
766,/agents/8RDqFHg9gV6h78TmE6YjRe,agent,Herbert Hoover,"[{'expression': '1874-1964', 'begin': '1874', 'end': '1964', 'label': 'existence', 'type': 'range'}]"
767,/agents/XpRyGas5hDmAPAq7hHkLK9,agent,John H. Dickason,
768,/agents/ACNphhyHZQ3oXU7bCSbayU,agent,Richard R. Fagen,
769,/agents/ndxpFvWjPKvCZHxiQofHwu,agent,Nancy Foner,"[{'expression': '1945-', 'begin': '1945', 'end': '1945', 'label': 'existence', 'type': 'single'}]"
770,/agents/fnnxKeJNeZdeX3kHrk9DxH,agent,Sidney Jones,"[{'expression': '1952', 'begin': '1952', 'end': '1952', 'label': 'existence', 'type': 'single'}]"
771,/agents/Z45U2WEZxtBWyNkEz44h6v,agent,Lawrence W. Pierce,
772,/agents/n3UZCU28hyigJ8dyWnMzzT,agent,Sharon Zukin,
773,/agents/WmDUPPDwbCmpzi8KF8dbDJ,agent,Russell Hardin,
774,/agents/mDSBYa8txLeWb7uSgsFVXD,agent,Roger G. Kennedy,
775,/agents/buvQVo8PtErjZtGZ57Tjo2,agent,Emil C. Gotschlich,
776,/agents/FkGTsEfYrwQ8D8ttKCdydT,agent,Diana Bermudez,
777,/agents/VQQaNDNyRBh6ivB3RxMu2h,agent,Robert MacCrate,
778,/agents/o54rqd9Wfx69TogtyZTLfC,agent,Martin J. Osborne,
779,/agents/NYGR3BqWT4rrjAFkoZVjn5,agent,Kyeyoung Park,
780,/agents/dJzgk3i8NjDdbKCpESuJ7S,agent,Erik Voeten,
781,/agents/P8tLEe24y5ojtQEgPW3DCk,agent,Edward Ahrens,
782,/agents/J9BDcRRVfkUrEDcfGCfLSW,agent,Nancy Boggs,
783,/agents/VcwzD67ms7k73pHRtvEZGP,agent,Timothy W. Guinnane,
784,/agents/d7t7Ut8TsZj75ZR9DJH5Uz,agent,Peter Diamond,
785,/agents/7NEqBAoi4aMEXf7tgSiAxw,agent,Norman E. (Norman Ernest) Borlaug,"[{'expression': '1914-2009', 'begin': '1914', 'end': '2009', 'label': 'existence', 'type': 'range'}]"
786,/agents/W84SyQ4JgZmtopivp8oE4V,agent,William P. Gormbley,
787,/agents/H4f7Q7XkfUdSADDJrTNRKs,agent,Byron Good,
788,/agents/3cdPUgDeQT5xz9rSeeJLhn,agent,Harry L. Miller,"[{'expression': '1920-', 'begin': '1920', 'end': '1920', 'label': 'existence', 'type': 'single'}]"
789,/agents/GpMZyfryiSjqTuzPZSSYGt,agent,James Gamble Rogers,
790,/agents/PxocLaL4HrBaoMnPkbojCF,agent,Cynthia  Sanborn,
791,/agents/M34G8BtxVFGd7DymGZ3VGv,agent,Theodore I. Malinin,"[{'expression': '1933-', 'begin': '1933', 'end': '1933', 'label': 'existence', 'type': 'single'}]"
792,/agents/KfdC8yJcbdmQeyDrgoZvSN,agent,Herbert Passin,
793,/agents/LecNZaYrrhxjBXKS5CWv47,agent,Amy Fitch,
794,/agents/GNkTor3s4Q5zkMcD2XrFEe,agent,Robert C. Lieberman,"[{'expression': '1964-', 'begin': '1964', 'end': '1964', 'label': 'existence', 'type': 'single'}]"
795,/agents/jP7C5ruuFydcYnkJJvnkDr,agent,Louise Boyer,
796,/agents/cvSuMwbJBsEXaq7GcGYFV6,agent,Herbert J. Gans,
797,/agents/XFBs4qiVRrJeoKVMJYtBkD,agent,Carl TenBroeck,
798,/agents/Fx828aWqBjRd6boPvAGWj9,agent,Robert A. (Robert Anthony) Mayer,
799,/agents/htKT4XWaW3rfnG2vDi4Adj,agent,Elinor G. Barber,
800,/agents/M6tL3yEaQLmGoUBDGPSvw5,agent,William D. (William Daniel) Carmichael,"[{'expression': '1929', 'begin': '1929', 'end': '1929', 'label': 'existence', 'type': 'single'}]"
801,/agents/KA3hUipgg556JTjVaHMKBi,agent,Edmund Ezra Day,"[{'expression': '1883-1951', 'begin': '1883', 'end': '1951', 'label': 'existence', 'type': 'range'}]"
802,/agents/CsipUyjyX2oJskVohGDiRe,agent,Reiko Shimasaki Ryder,
